key,latitude,longitude
651,40.81019253,-73.96234526
652,40.78850173,-73.94354056
653,40.8063837,-73.95925026
654,40.73658413,-73.98003215
655,40.80392477,-73.96042285
656,40.80035116,-73.94770179
657,40.74871474,-73.97791498
658,40.78164588,-73.97552527
659,40.7198551,-73.98266723
660,40.77026464,-73.98546807
661,40.76305083,-73.98807348
662,40.73577654,-73.97975879
663,40.71003947,-74.01218125
664,40.71300638,-73.99815301
665,40.80873191,-73.96337335
666,40.78156039,-73.97558752
667,40.78136313,-73.97577037
668,40.78370311,-73.95776959
669,40.76307475,-73.98813033
670,40.77334614,-73.96323361
671,40.73613029,-73.98059431
672,40.73603551,-73.98037045
673,40.80538715,-73.96158371
674,40.79180552,-73.97700458
675,40.78168043,-73.98520298
676,40.76445151,-73.9894418
677,40.77329681,-73.94510306
678,40.78388438,-73.95819972
679,40.78300941,-73.9738411
680,40.80259812,-73.96278614
681,40.80372089,-73.96049331
682,40.80042359,-73.94787361
683,40.80013815,-73.94719642
684,40.78047359,-73.96021043
685,40.75145682,-73.99152953
686,40.7780606,-73.98181561
687,40.76483867,-73.99036063
688,40.79866829,-73.97057648
689,40.78038307,-73.98361588
690,40.79162575,-73.97658488
691,40.76705506,-73.98593649
692,40.7823477,-73.97505339
693,40.78169933,-73.97552555
694,40.736464,-74.00365823
695,40.7111259,-74.00079226
696,40.77090246,-73.9599131
697,40.76998064,-73.96511119
698,40.80634619,-73.96778354
699,40.81015301,-73.96233482
700,40.83311894,-73.94556479
701,40.83235716,-73.94612134
702,40.76333404,-73.95617362
703,40.77192536,-73.95987232
704,40.73589,-73.98002679
705,40.78786659,-73.94203882
706,40.76966293,-73.98456776
707,40.73528675,-74.00525734
708,40.78614731,-73.9694148
709,40.78838816,-73.94327201
710,40.78088205,-73.98479383
711,40.76237428,-73.98646588
712,40.74913941,-73.97760632
713,40.71605719,-73.99195197
714,40.72897625,-73.97924634
715,40.78168079,-73.95297673
716,40.75344147,-73.96694052
717,40.77993363,-73.9816602
718,40.7790606,-73.98073675
719,40.78508237,-73.95098228
720,40.80218727,-73.95348719
721,40.71058018,-74.00095987
722,40.78475614,-73.9558363
723,40.8717917,-73.9153445
724,40.87236105,-73.91669236
725,40.77474717,-73.96433611
726,40.82861373,-73.94569182
727,40.72921156,-73.9853541
728,40.82581028,-73.94483814
729,40.79259442,-73.96913088
730,40.86324531,-73.92660909
731,40.73817279,-74.0066445
732,40.77340723,-73.94601267
733,40.73522642,-74.00106854
734,40.77035668,-73.98568578
735,40.76232377,-73.98634587
736,40.7131261,-73.98846856
737,40.71064673,-73.98593279
738,40.81106551,-73.96171153
739,40.78276083,-73.97324868
740,40.78811527,-73.94848207
741,40.78291667,-73.97413151
742,40.74403322,-73.97987581
743,40.78288923,-73.97355469
744,40.77200726,-73.96006647
745,40.76950279,-73.98170418
746,40.76940873,-73.98212491
747,40.85673559,-73.92878081
748,40.78503266,-73.97910872
749,40.78470361,-73.97704983
750,40.77522397,-73.955328
751,40.84076551,-73.93825674
752,40.73080573,-73.98592896
753,40.80441608,-73.96750159
754,40.71373185,-73.97890761
755,40.7629864,-73.96273257
756,40.78171656,-73.95306211
757,40.80279369,-73.96545669
758,40.7829708,-73.95188822
759,40.81096414,-73.96178527
760,40.76194811,-73.98905329
761,40.78285713,-73.97347819
762,40.83965675,-73.94317978
763,40.83982934,-73.94311097
764,40.78082663,-73.98137756
765,40.83939878,-73.94173134
766,40.77767973,-73.98168977
767,40.74700749,-73.99270876
768,40.76513137,-73.99105529
769,40.76431181,-73.98911027
770,40.72607101,-74.00141398
771,40.78152197,-73.9756155
772,40.78084717,-73.97610688
773,40.8159328,-73.94962487
774,40.72262895,-73.99058037
775,40.71960689,-73.98259125
776,40.77732378,-73.94289838
777,40.76509278,-73.99096372
778,40.7822809,-73.97210495
779,40.72975033,-74.00406977
780,40.76168409,-73.96123418
781,40.72343984,-73.994671
782,40.83252108,-73.94600159
783,40.72414133,-73.98285511
784,40.76515695,-73.96087802
785,40.76527785,-73.96079111
786,40.78329607,-73.97276785
787,40.78340413,-73.97302347
788,40.77267606,-73.95861238
789,40.74025236,-73.9773558
790,40.77328482,-73.94610199
791,40.77099173,-73.95984866
792,40.77723004,-73.98062399
793,40.84723813,-73.94022289
794,40.78256022,-73.97328746
795,40.78272342,-73.9454505
796,40.73484681,-73.995151
797,40.78028787,-73.9833897
798,40.78807127,-73.9483779
799,40.77051867,-73.96019015
800,40.84820268,-73.94169644
801,40.80166999,-73.95245635
802,40.78502767,-73.95085289
803,40.75340991,-73.96633572
